LineCode,LineText,OriginalText,Comment,Speaker,StoryNode
line:4f5e84,vielleicht solltest du das hier haben,maybe you should have this,,Original,GiveVolleyPrize3
line:c0606f,"es fühlt sich super an,\nwieder 100% legal zu sein!",it feels great to\nbe 100% legal again!,If you've given the camper cat back their camping permit.,Original,CampCatStart
line:60d7be,"du wirst nicht glauben, was ich gefunden hab!",you won't believe what i found!,If you've found their camper permit.,Player,CampCatStart
line:6f023c,DU HAST MEINE GENEHMIGUNG GEFUNDEN!?,YOU FOUND MY PERMIT!?,,Original,CampCatStart
line:6e23fc,"ICH DACHTE, SIE WÄRE\nFÜR IMMER WEG!",I THOUGHT IT WAS\nGONE FOREVER!,,Original,CampCatStart
line:a3f456,du hast nicht gescherzt!,you weren't kidding!,,Player,CampCatStart
line:73297a,ein Fisch hatte sie wirklich,a fish really did have it,,Player,CampCatStart
line:df5dfa,"vielen, vielen Dank!",thank you so much!,,Original,CampCatStart
line:70a309,du solltest den Rest\nmeines Köders haben,you should have the\nrest of my bait,,Original,CampCatStart
line:d88125,ich hab langsam\nkeine Lust mehr aufs Angeln,i'm feeling a little\ndone with fishing,,Original,CampCatStart
line:2ef1a1,nochmal danke!,thanks again!,,Original,CampCatStart
line:5eb61a,du bist eine LEBENSRETTERIN!,you're a LIFESAVER!,,Original,CampCatStart
line:d8d54d,hey,hey,When you talk to the camper cat for the first time.,Player,CampCatStart
line:329927,AAHHH!,AAHHH!,,Original,CampCatStart
line:f38073,"JA, DIESER AUFBAU\nIST 100% LEGAL!!!",YES THIS SETUP\nIS 100% LEGAL!!!,,Original,CampCatStart
line:5081fb,äh-,uh-,,Player,CampCatStart
line:68f49c,"JA, ICH HAB EINE GÜLTIGE\nCAMPING-GENEHMIGUNG!!!",YES I HAVE A VALID\nCAMPING PERMIT!!!,,Original,CampCatStart
line:27f51b,warte-,wait-,,Player,CampCatStart
line:dde816,"NA GUT, NA GUT! DU HAST MICH ERWISCHT",FINE FINE! YOU GOT ME,,Original,CampCatStart
line:882762,moment-,hold on-,,Player,CampCatStart
line:3ccc3f,ICH HAB SIE VERLOREN,I LOST IT,,Original,CampCatStart
line:e600fa,ICH BIN EIN SCHRECKLICHER LÜGNER,I'M A TERRIBLE LIAR,,Original,CampCatStart
line:c3f85e,ICH BIN EIN WRACK,I'M A MESS,,Original,CampCatStart
line:fe2fc1,ähhhhhhhhhh-,uhhhhhhhhhh-,,Player,CampCatStart
line:b3aa9d,BITTE ZEIG MICH NICHT AN,PLEASE DON'T WRITE ME UP,,Original,CampCatStart
line:e85302,ICH KANN DICH BESTECHEN,I CAN BRIBE YOU,,Original,CampCatStart
line:085e0e,...,...,,Player,CampCatStart
line:654eb8,hast du mir gerade wirklich\neine Handvoll Würmer gegeben?,did you really just hand\nme a fistful of worms?,,Player,CampCatStart
line:a8530b,DAS IST ANGELKÖDER!!,IT'S FISHING BAIT!!,,Original,CampCatStart
line:64224f,ICH BIN VERZWEIFELT!!,I'M DESPERATE!!,,Original,CampCatStart
line:2b567d,WAS WÜRDEST DU TUN?!,WHAT WOULD YOU DO?!,,Original,CampCatStart
line:bb2e31,"na ja, äh","well, uh",,Player,CampCatStart
line:148e27,ist doch egal,it doesn't matter,,Player,CampCatStart
line:57f777,ich werd's niemandem erzählen!,i'm not gonna tell anyone!,,Player,CampCatStart
line:74f1fc,"warte, wirklich?","wait, really?",,Original,CampCatStart
line:3ba4c7,bist du nicht Junior-Rangerin?,aren't you a junior ranger?,,Original,CampCatStart
line:92558e,nö,nope,,Player,CampCatStart
line:827d58,meine Tante ist Rangerin,my aunt's a ranger,,Player,CampCatStart
line:74bd5d,aber ich arbeite nicht für sie,but i don't work for her,,Player,CampCatStart
line:6aa300,na gut,oh well,,Original,CampCatStart
line:db985f,"du erzählst es nicht weiter, oder?",you won't tell right?,,Original,CampCatStart
line:eeb843,nö,nah,,Player,CampCatStart
line:305a88,gut!,good!,,Original,CampCatStart
line:be4b3a,ich schätze,i guess,,Original,CampCatStart
line:aaac24,du kannst den Köder behalten,you can keep the bait,,Original,CampCatStart
line:b093fa,...danke,...thanks,,Player,CampCatStart
line:ba3592,wo hast du die Genehmigung verloren?,where'd you lose the permit?,If you talk to the camper cat again.,Player,CampCatStart
line:69c63f,na ja...,well...,,Original,CampCatStart
line:fa0875,du glaubst mir das vielleicht nicht,you might not believe me,,Original,CampCatStart
line:803d48,versuch's,try me,,Player,CampCatStart
line:673f6f,ein Fisch hat sie gefressen,a fish ate it,,Original,CampCatStart
line:e89ded,was?,what?,,Player,CampCatStart
line:03a8fc,komm schon,come on,,Player,CampCatStart
line:7585e0,wirklich!,really!,,Original,CampCatStart
line:1192ab,das klingt schon ein bisschen...,it does sound a little...,,Player,CampCatStart
line:695d8a,fischig!,fishy!,,Player,CampCatStart
line:fc6810,heh,heh,,Player,CampCatStart
line:62a7fc,...,...,,Original,CampCatStart
line:bb579f,das ist ernst!,this is serious!,,Original,CampCatStart
line:85d0f9,so,so,When you talk to the volleyball kid after playing the game.,Original,VolleyKidChat
line:9b9647,liebst du's?,do you love it?,,Original,VolleyKidChat
line:0ddac1,strandstockball?,beachstickball?,,Player,VolleyKidChat
line:370aee,ja!!,yeah!!,,Original,VolleyKidChat
line:0c80b9,ich mag's!,i like it!,Dialogue choice.,Player,VolleyKidChat
line:ad2aa7,weiß nich,i dunno,Dialogue choice.,Player,VolleyKidChat
line:73c36f,"danke, dass du mir das spiel gezeigt hast!",thanks for showing me the game!,If you agree.,Player,VolleyKidChat
line:4a27f2,danke fürs mitspielen!,thanks for playing!,,Original,VolleyKidChat
line:80ddd6,"du bist die beste, Claire!","you're the best, claire!",,Original,VolleyKidChat
line:bda72b,"ich glaub, ich mag volleyball trotzdem lieber",i think i still prefer volleyball,,Original,VolleyKidChat
line:b7dbab,WAS,WHAT,If you disagree.,Original,VolleyKidChat
line:be2c6d,aber strandstockball ist wie\nvolleyball mit superkräften!,but beachstickball is like\nvolleyball with super powers!,,Original,VolleyKidChat
line:e67743,"die superkraft, DINGE MIT EINEM\nSTOCK ZU VERHAUEN!!",the super power of WHACKING\nTHINGS WITH A STICK!!,,Original,VolleyKidChat
line:b337bd,unser bester punktestand bisher ist {{BallHitsBest}}!,our best score so far is {{BallHitsBest}}!,If you talk to them again.,Original,VolleyKidChat
line:734516,das ist ziemlich gut!,that's pretty good!,,Player,VolleyKidChat
line:ac8f02,ja!,yeah!,,Original,VolleyKidChat
line:4e13fc,wir sind ein gutes team!,we make a good team!,,Original,VolleyKidChat
line:b5a671,"ich glaub, wir schreiben hier geschichte",i think this is history in the making,,Original,VolleyKidChat
line:05ad24,würd ich auch sagen,i'd say so,,Player,VolleyKidChat
line:53839d,woah,woah,When you accept the kid's hat as a prize.,Player,GiveVolleyPrize3
line:0316a3,bitte behalt's!,please keep it!,,Original,GiveVolleyPrize3
line:2e1d70,damit du dich für immer\nan diesen Moment erinnerst!!,so you can remember\nthis moment forever!!,,Original,GiveVolleyPrize3
line:9e97cf,ich werd's versuchen,i'll try,,Player,GiveVolleyPrize3
line:6b4643,ähh,uhh,When you call Avery in the middle of a race.,Original,WalkieMidRace
line:2815c3,ich renn hier und red gleichzeitig,i'm running and talking here,,Original,WalkieMidRace
line:fce2e0,"aber, was gibt's?","but, what's up?",,Original,WalkieMidRace
line:42b890,hey!,hey!,When you call Avery and they've completed the race already.,Original,WalkieMidRace
line:b78535,ich warte auf dich,i'm waiting for you,,Original,WalkieMidRace
line:9f0846,was gibt's?,what's up?,,Original,WalkieMidRace
line:4664cb,lass uns von vorne anfangen!,let's start over!,Dialogue choice.,Player,WalkieMidRace
line:0b9471,ich geb auf,i give up,Dialogue choice.,Player,WalkieMidRace
line:3f3cb7,nicht viel,nothing much,Dialogue choice.,Player,WalkieMidRace
line:2fad91,"oh, äh","oh, uh",If you start over.,Player,WalkieMidRace
line:c725b9,"klar, wir können von vorne anfangen","sure, we can start over",,Player,WalkieMidRace
line:eeec64,"ach, naja","aww, well",If you give up.,Player,WalkieMidRace
line:cf0cb8,"ok, denk ich",ok i guess,,Player,WalkieMidRace
line:cdbd9e,keine zeit zum quatschen,there's no time to chit chat,"If you say ""nothing much""",Player,WalkieMidRace
line:b7ad54,ein rennen läuft gerade!,a race is underway!,,Player,WalkieMidRace
line:23d9ce,oh ok,oh ok,"If you say ""nothing much"" while no race is happening.",Player,WalkieMidRace
line:112092,bis bald?,see you soon?,,Player,WalkieMidRace
line:36e8b5,"hey, wo bist du?","hey, where are you?",If you call Avery while no race is happening.,Original,WalkieNotRacing
line:666c07,äh...,uh...,,Original,WalkieNotRacing
line:3957bb,wandere gerade irgendwo rum...,just wandering around somewhere...,,Original,WalkieNotRacing
line:ac1f13,ich bin noch am leuchtturm!,i'm still at the lighthouse!,,Original,WalkieNotRacing
line:422cc9,ich bin noch bei dem alten gebäude!,i'm still at that old building!,,Original,WalkieNotRacing
line:c210da,ich bin noch oben auf dem berg!,i'm still at the top of the mountain!,,Original,WalkieNotRacing
line:80c82b,ähm...,um...,,Original,WalkieNotRacing
line:35662f,ich weiß nicht!,i don't know!,,Original,WalkieNotRacing
line:9063e5,ich chill grad am königsgrat!,i'm hanging out at the royal ridge!,,Original,WalkieNotRacing
line:c8f6dd,ich bin beim friedhof!,i'm around the graveyard!,,Original,WalkieNotRacing
line:c37eaf,ich bin nahe beim besucherzentrum!,i'm near the visitor center!,,Original,WalkieNotRacing
line:b3b718,ähh...,uhh...,,Original,WalkieNotRacing
line:f6baec,ich weiß nicht!,i don't know!,,Original,WalkieNotRacing
line:0f245f,hallo?,hello?,If noone picks up.,Original,WalkieNobody
line:b840fb,ist da jemand?,is anyone there?,,Original,WalkieNobody
line:57b389,...,...,,Original,WalkieNobody
line:fcfe77,"hey, ich bin genau hier!","hey, i'm right here!",If you call Avery when she's right next to you.,RaceOpponent,WalkieOnScreen
line:a2947e,hey,hey,When you talk to the Walrus that teaches you how to fish.,Player,FishingTutorialStart
line:0ef52a,hallo nochmal,hello again,,Original,FishingTutorialStart
line:0f9dd9,kannst du mir das angeln beibringen?,can you teach me how to fish?,Dialogue choice.,Player,FishingTutorialStart
line:6a7217,"äh, muss los",uh gotta go,Dialogue choice.,Player,FishingTutorialStart
line:bc3e3a,klar,sure,,Original,FishingTutorialStart
line:ab1fac,na gut,alrighty,,Original,FishingTutorialStart
line:3a790b,dann mach mal,you get going then,,Original,FishingTutorialStart
line:b212b9,wie läuft's?,how's it going?,When you talk to the Walrus for the first time.,Player,FishingTutorialStart
line:789ef4,gut,good,,Original,FishingTutorialStart
line:8e7edc,die fische beißen heute gut,the fish are biting today,,Original,FishingTutorialStart
line:1f5189,cool cool,cool cool,,Player,FishingTutorialStart
line:c44b59,also,so,,Player,FishingTutorialStart
line:a4385e,äh,uh,,Player,FishingTutorialStart
line:ded164,ist angeln schwer?,is fishing hard?,,Player,FishingTutorialStart
line:9666a7,nö,nope,,Original,FishingTutorialStart
line:91cca3,es ist einfach,it's easy,,Original,FishingTutorialStart
line:f48c91,"ich könnt's dir zeigen,\nwenn du willst","i could show you,\nif you'd like",,Original,FishingTutorialStart
line:1c9ae7,ja!,yeah!,Dialogue choice.,Player,FishingTutorialStart
line:9caa9b,jetzt nicht...,not now...,Dialogue choice.,Player,FishingTutorialStart
line:f4c5b4,...ich muss irgendwo hin,...i've got somewhere to be,,Player,FishingTutorialStart
line:f278bb,vielleicht später!,maybe later!,,Player,FishingTutorialStart
line:291979,die leine auszuwerfen ist echt einfach,casting yer line is pretty easy,If you ask to learn how to fish.,Original,FishTutCastStart
line:6604e8,drück einfach <color=red>{{UseItemButton}}</color>,just press <color=red>{{UseItemButton}}</color>,,Original,FishTutCastStart
line:7c1ab4,also,so,,Player,FishTutChatStart
line:0d5261,äh,uh,,Player,FishTutChatStart
line:27214f,was mach ich jetzt?,what do i do now?,,Player,FishTutChatStart
line:d61168,du wartest,ya wait,,Original,FishTutChatStart
line:82e61b,oh,oh,,Player,FishTutChatStart
line:57dd59,ok,ok,,Player,FishTutChatStart
line:4881ca,ähh,uhh,,Player,FishTutChatStart
line:208931,mach ich das richtig?,am i doing this right?,,Player,FishTutChatStart
line:0ee4bd,jep,yup,,Original,FishTutChatStart
line:9738da,vielleicht,maybe,,Player,FishTutChatStart
line:d20e40,sollte ich nochmal auswerfen?,i should cast it again?,,Player,FishTutChatStart
line:2b2920,weißt du,you know,,Player,FishTutChatStart
line:a8b829,nen besseren platz suchen?,find a better spot?,,Player,FishTutChatStart
line:143bf5,der platz hier ist gut,this spot is good,,Original,FishTutChatStart
line:a6ae7b,ich hab hier vorhin\nein paar fische gesehen,i saw some fish\naround here earlier,,Original,FishTutChatStart
line:7aaa7b,das ist ein gutes zeichen,that's a good sign,,Original,FishTutChatStart
line:bb4c5a,manchmal,sometimes,,Original,FishTutChatStart
line:fedeb0,du musst einfach warten,you just gotta wait,,Original,FishTutChatStart
line:fa0c59,geduld ist alles,patience is key,,Original,FishTutChatStart
line:c98dd5,hmm,hmm,,Player,FishTutChatStart
line:3391fe,nicht meine stärke,not my strong suit,,Player,FishTutChatStart
line:6176a1,aufgepasst!,look alive!,,Original,FishTutNibbleStart
line:711ad5,ein fisch knabbert,a fish is nibbling,,Original,FishTutNibbleStart
line:ec2b87,soll ich ihn rausziehen?,should i pull it out?,,Player,FishTutNibbleStart
line:ea2579,noch nicht...,not yet...,,Original,FishTutNibbleStart
line:2d1808,"du musst warten,\nbis er anbeißt",ya gotta wait\nfor it to bite,,Original,FishTutNibbleStart
line:21ea75,jetzt!,now!,,Original,FishTutBiteStart
line:022e5a,"drück <color=red>{{UseItemButton}}</color>, um ihn rauszuziehen!",press <color=red>{{UseItemButton}}</color> to yank it out!,,Original,FishTutBiteStart
line:f28977,ÄHHH,UHHH,,Player,FishTutPullStart
line:1b9660,WAS MACH ICH JETZT!?,WHAT DO I DO NOW!?,,Player,FishTutPullStart
line:62edd4,"<color=red>zieh ihn mit <sprite name=""LStick"" tint=1> zu dir</color>\nUND <color=red>tippe {{UseItemButton}}</color>, um ihn einzuholen!",<color=red>pull back</color> AND <color=red>tap {{UseItemButton}}</color> to reel it in!,,Original,FishTutPullStart
line:0a85bc,guter fang,see?,,Original,FishTutDoneStart
line:797b04,kinderleicht,easy as pie,,Original,FishTutDoneStart
line:a8f041,"weiß nicht, ob ich das sagen würde",i dunno if i'd say that,,Player,FishTutDoneStart
line:938324,ich bin schlecht im backen,i suck at baking,,Player,FishTutDoneStart
line:5d1fb5,ich mein halt,i guess i mean,,Original,FishTutDoneStart
line:951cea,so einfach wie...,as easy as...,,Original,FishTutDoneStart
line:d50e44,...kuchen essen?,...eating pie?,,Original,FishTutDoneStart
line:b792ef,da kann ich mitgehen,i can get behind that,,Player,FishTutDoneStart
line:5a3560,"sorry, dass ich ins wasser gefallen bin",sorry i fell in the water,If you fell in the water during the fishing tutorial.,Player,FisherTalk
line:301d2a,es ist ziemlich peinlich...,it's pretty embarrassing...,,Player,FisherTalk
line:6df5aa,überhaupt nicht,not at all,,Original,FisherTalk
line:106ccc,"du hast biss, kleine","you've got spirit, kid",,Original,FisherTalk
line:2d127f,"also, was mach ich mit den fischen?",so what do i do with the fish?,,Player,FisherTalk
line:d22a1d,"was du willst, kleine","whatever you want, kid",,Original,FisherTalk
line:b3a844,nun,well,,Player,FisherTalk
line:edae7d,"danke, dass du mir angeln beigebracht hast",thanks for showing me how to fish,If you talk to them again.,Player,FisherTalk
line:7d90ad,kein problem,no problem,If you fell in the water they'll say this.,Original,FisherTalk
line:4dde16,du kriegst irgendwann\nden dreh raus,you'll get the hang\nof it eventually,,Original,FisherTalk
line:a1f06c,du bist ein naturtalent,yer a natural,"If you didn't, they'll say this.",Original,FisherTalk
line:e15e41,ich fühl mich nicht so!,i don't feel like one!,,Player,FisherTalk
line:f5e703,moin!,howdy!,,Original,FishBuyerStart
line:f86c61,haste fische dabei?,got any fish?,,Original,FishBuyerStart
line:5f8ba4,gerade nicht!,not right now!,,Player,FishBuyerStart
line:3272ea,moin,howdy,,Original,FishBuyerStart
line:1aa413,hi!,hi!,,Player,FishBuyerStart
line:9c378b,was machste da?,whatcha doing?,,Player,FishBuyerStart
line:3af5c8,mach grad pause!,takin' a break!,,Original,FishBuyerStart
line:ebebee,heh,heh,,Original,FishBuyerStart
line:55ce13,"sag's niemandem, ok?","don't tell anyone, alright?",,Original,FishBuyerStart
line:35f2e4,mach ich nicht,i won't,,Player,FishBuyerStart
line:465370,"ich weiß nicht mal,\nwem ich's erzählen sollte!",i don't even know\nwho i'd tell!,,Player,FishBuyerStart
line:2dffb9,"heh, gut","heh, good",,Original,FishBuyerStart
line:f34e5d,"ich kann's kaum erwarten,\nheute fertig zu sein",i can't wait to\nbe done today,,Original,FishBuyerStart
line:344b05,wenn meine schicht vorbei ist,when my shift's over,,Original,FishBuyerStart
line:c78884,dann geh ich raus und\nfang mir seltene fische!,i'll be out catchin'\nme some rare fish!,,Original,FishBuyerStart
line:b1ae1b,"isses mein hobby, weißte","it's my hobby, ya see",,Original,FishBuyerStart
line:ffc7e7,falls du selbst mal\nfische fängst...,if you happen to net\nsome fish yourself...,,Original,FishBuyerStart
line:80b8d1,...bring sie mir und\nich geb dir münzen dafür!,...bring them to me and\ni'll trade ya coin!,,Original,FishBuyerStart
line:498ec5,ich hab schon ein paar fische gefangen!,i caught some fish already!,If you already have some fish.,Player,FishBuyerStart
line:e58d91,oh?,oh?,,Original,FishBuyerStart
line:e63e16,darf ich mal schauen?,can i take a look at 'em?,,Original,FishBuyerStart
line:474bc1,"würd ich, wenn ich\neine angelrute hätte!",i would if i had\na fishing rod!,If you don't have the fishing rod.,Original,FishBuyerStart
line:9fd6f9,weißte,ya know,,Original,FishBuyerStart
